,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
31,1100,3.1167,109590000.0,296070.0,7.282525579871098,0.9735611300763335,2.5686440255643117e-05,5.542594006252282e-08,-10.56954732181361,0.0021577898498545806,0.0021577898498545806
32,1100,8.85,91716000.0,141080.0,7.282525579871098,0.9964902744508376,2.5687081694148682e-05,1.9431930024403488e-08,-10.569522350253116,0.0007564864804720082,0.0007564864804720082
33,1150,0.26667,1517700.0,5049.9,7.026666198222253,0.9968697018399211,4.8299873413163814e-05,1.570033044287429e-07,-9.938081618154651,0.003250594532323405,0.003250594532323405
34,1175,0.25,1686700.0,3471.1,6.905362013603563,0.9972913794950355,6.515573197938933e-05,1.3768299542292872e-07,-9.638730276998935,0.0021131371138072993,0.0021131371138072993
35,1200,0.25,1903600.0,3334.8,6.788174999151478,0.9977672824915825,8.701013354692585e-05,1.6365298529847095e-07,-9.349485968541801,0.0018808497197652326,0.0018808497197652326
36,1225,0.98333,5662100.0,6288.3,6.674899042151987,0.9991828164045626,0.00011507274137446251,1.8591274303171204e-07,-9.069946095875162,0.0016156106199532209,0.0016156106199532209
37,1250,0.58333,1772400.0,3802.8,6.5653415618947575,0.9996259191945814,0.00015080382935670888,5.07999911817307e-07,-8.799530709100702,0.0033686141392052613,0.0033686141392052613
38,1275,0.26667,555520.0,3196.2,6.4593224170784485,0.9997648000690518,0.00019590033267606545,1.3068871465103817e-06,-8.537904534821932,0.006671183905906932,0.006671183905906932
39,1300,0.3,460610.0,3663.4,6.356672917395035,0.9998799532941198,0.00025238545440072786,2.211386349184522e-06,-8.28455305811502,0.008761940558085286,0.008761940558085286
40,1550,0.25,476330.0,4278.0,5.485012204152154,0.9999990365439335,0.0021728257009632004,8.343850792325258e-05,-6.131726792170589,0.038400920923507484,0.038400920923507484
41,1550,0.25,3853.8,719.01,5.485012204152154,1.0,inf,0.0,inf,0.0,0.0
