,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
32,159.98,1.0,60733922.51,1106311.88,23.087756562694803,0.8625311965486784,1.631861836299668e-05,2.8509521345725594e-07,-11.023203871142204,0.017470548493475662,0.017470548493475662
33,159.99,1.5,44331728.5,826002.1565,23.087223530498225,0.8781831771733254,9.072264498516331e-06,1.6379761253609448e-07,-11.610288655923695,0.01805476599176333,0.01805476599176333
34,159.99,2.0,30140606.65,576673.2807,23.087223530498225,0.888824769713551,5.1454756491347885e-06,9.673711576093972e-08,-12.177392744139963,0.018800422421045966,0.018800422421045966
35,179.77,0.5,13747155.9,286319.5167,22.078954340722426,0.8936784089708337,1.0050887810320998e-05,2.098612419015201e-07,-11.507849588025456,0.02087987109815503,0.02087987109815503
36,179.98,1.0,19262362.37,483818.8554,22.068722000308963,0.9004792744638219,7.441754932065413e-06,1.8402411421481732e-07,-11.808403858968326,0.024728591023857133,0.024728591023857133
37,179.98,1.5,21007257.46,412504.131,22.068722000308963,0.9078962012985355,5.812813680848318e-06,1.1311580360237217e-07,-12.055445821909384,0.019459733239869496,0.019459733239869496
38,179.99,2.0,21170879.57,414089.3654,22.068234982566096,0.9153708973694631,4.764233374770637e-06,9.219217930664574e-08,-12.254373920523562,0.019350894898402016,0.019350894898402016
39,199.93,0.5,10539176.73,236450.7376,21.138073898706352,0.9190919115405594,1.0124105019952546e-05,2.277671517222111e-07,-11.500591341969677,0.022497509782181093,0.022497509782181093
40,199.97,1.0,16790113.6,342270.4979,21.13628677713899,0.925019912582811,8.566280848097629e-06,1.7365152931222075e-07,-11.667676892932462,0.020271519506716233,0.020271519506716233
41,199.98,1.5,16751101.53,341899.6187,21.13584004396255,0.9309341398295348,6.1664847359216315e-06,1.2503963160062595e-07,-11.996381617266284,0.02027729524282002,0.02027729524282002
42,199.98,2.0,17307179.42,349774.0768,21.13584004396255,0.9370446987027158,5.21441440353338e-06,1.0448106518386134e-07,-12.164083766606002,0.020036970040789834,0.020036970040789834
43,219.96,0.5,9439613.271,217116.089,20.279450832471458,0.9403774955283991,1.2246776295298261e-05,2.827533955374083e-07,-11.310247815173582,0.02308798566410999,0.02308798566410999
44,219.98,1.0,14599341.23,297345.791,20.278628353578164,0.9455320115781075,1.0179394143104412e-05,2.0679955557525988e-07,-11.495145063042774,0.020315507255934995,0.020315507255934995
45,219.98,1.5,16580584.5,341140.4726,20.278628353578164,0.9513860352338583,8.533670132117343e-06,1.7360384074379363e-07,-11.67149102731823,0.020343397161605502,0.020343397161605502
46,219.99,2.0,16955180.06,337184.6586,20.278217139149127,0.9573723154617209,7.396835733011297e-06,1.4531975348779967e-07,-11.814458252849782,0.01964620531442289,0.01964620531442289
47,239.94,0.5,7751824.633,189152.1897,19.489758132101585,0.9601092132337393,1.4941165077316504e-05,3.665487664573572e-07,-11.111390397544053,0.02453281016310081,0.02453281016310081
48,239.97,1.0,13092952.88,276488.9153,19.48861864671032,0.9647318763179721,1.386589910862495e-05,2.914432933239945e-07,-11.186078033640579,0.021018708634819736,0.021018708634819736
49,239.98,1.5,14517125.21,304763.0974,19.48823884785532,0.9698573647706159,1.1786199581446635e-05,2.440651514766175e-07,-11.348581237919092,0.02070770563403789,0.02070770563403789
50,239.99,2.0,14009735.91,292027.4491,19.487859063803253,0.9748037118326246,1.0089559730171278e-05,2.0728479993127604e-07,-11.504009358825162,0.020544484147452212,0.020544484147452212
51,259.93,0.5,5885442.492,164937.6898,18.75891048247918,0.9768816554402657,1.9379421250716054e-05,5.448945585682528e-07,-10.851298815171715,0.028117173960915856,0.028117173960915856
52,259.97,1.0,8712003.485,206359.5218,18.75750300120048,0.9799575587348797,1.6073406900709294e-05,3.8146997059035844e-07,-11.038344396906675,0.023732987844258754,0.023732987844258754
53,259.98,1.5,8763593.392,212684.9963,18.75715116388123,0.9830516766187305,1.2585079831032719e-05,3.0474241563137295e-07,-11.282998586049262,0.02421457946416269,0.02421457946416269
54,259.98,2.0,8409615.725,206540.4653,18.75715116388123,0.9860208173863508,1.0841346753839914e-05,2.6589819117578043e-07,-11.43214333038571,0.02452630629876325,0.02452630629876325
55,279.93,0.5,3924905.538,129504.9468,18.08056700658133,0.9874065640628953,2.350506143218556e-05,7.821959759323337e-07,-10.65829477991212,0.03327776777733795,0.03327776777733795
56,279.96,1.0,5902557.085,159445.084,18.079586339064566,0.98949055023389,2.036565818498461e-05,5.59272876922749e-07,-10.80166049796634,0.027461566517653486,0.027461566517653486
57,279.98,1.5,5930652.108,165191.0767,18.078932619818126,0.9915844557734842,1.6676290842597267e-05,4.7175959085213085e-07,-11.00152255730882,0.02828923981387315,0.02828923981387315
58,279.98,2.0,5418244.7,153548.066,18.078932619818126,0.9934974482042664,1.4516275573322482e-05,4.246095419421462e-07,-11.140240084684905,0.02925058426987148,0.02925058426987148
59,299.93,0.5,2121117.522,104188.0104,17.449570740559786,0.994246340509626,2.7550040027960376e-05,1.3604817462228838e-06,-10.499506569445884,0.049382205791430385,0.049382205791430385
60,299.97,1.0,3109142.696,123364.6331,17.448352875488553,0.9953440698985682,2.3832362151705005e-05,9.619595851311797e-07,-10.64446614664219,0.04036358540575297,0.04036358540575297
61,299.97,1.5,3515937.73,119314.7232,17.448352875488553,0.9965854243661123,2.3272986371428908e-05,8.493617080831521e-07,-10.668217253197719,0.03649560458325501,0.03649560458325501
62,299.91,2.0,2857564.314,117503.5978,17.45017973685129,0.9975943302398459,1.9713999016987644e-05,8.647153168741272e-07,-10.834181564584696,0.04386300902871092,0.04386300902871092
63,324.93,0.5,1159143.921,94975.64836,16.72017121455324,0.9980035833595989,4.198625057466443e-05,3.4047829238167934e-06,-10.078168360547162,0.0810928072217843,0.0810928072217843
64,324.97,1.0,1914690.401,103785.2507,16.71905303283622,0.9986795934785964,4.654179945218671e-05,2.6638286498074298e-06,-9.975159736201,0.05723518817840364,0.05723518817840364
65,324.97,1.5,1855812.598,102736.1804,16.71905303283622,0.9993348159075363,5.145848532047346e-05,3.2796720130462736e-06,-9.874735185658258,0.06373432860724743,0.06373432860724743
66,324.98,2.0,1298455.934,95276.16868,16.71877351077525,0.9997932552197081,6.577876762470758e-05,6.428785408010462e-06,-9.629213452181117,0.09773344257054317,0.09773344257054317
67,349.93,0.5,585571.4806,87006.67646,16.04930346022983,1.0,inf,0.0,inf,0.0,0.0
