,TC,thr,M,delM,Tplot,Fi,Fi uncertainty,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
53,259.96,1.0,0.00014495,4.1758e-06,18.75785485171916,0.9814937162194963,4.2675516893300015e-06,8.785245568814653e-07,2.7734501431883117e-08,-13.945021976515331,-13.977100442158806,-13.913940635447233
54,259.98,1.5,0.00019444,5.59e-06,18.75715116388123,0.9816881298538228,5.7320978562745424e-06,7.928987266363739e-07,2.4975829681408184e-08,-14.047570332626751,-14.079576503428502,-14.016556866238352
55,259.98,2.0,0.00022888,6.538e-06,18.75715116388123,0.9819170187527614,6.7070467367637565e-06,7.081516324737822e-07,2.2199124350815962e-08,-14.160607596023137,-14.192457441758492,-14.129740929400935
56,279.92,0.5,0.00010881,3.1913e-06,18.080893919395375,0.9820258245332562,3.2624636018395122e-06,1.3592273787172299e-06,4.3845082086533236e-08,-13.508594123532857,-13.541383214714127,-13.476846111132877
57,279.96,1.0,0.00020204,5.7999e-06,18.079586339064566,0.9822278361218614,5.958445541832397e-06,1.2729024082741754e-06,4.032368470454111e-08,-13.574210904113155,-13.606402059990554,-13.543023781748849
58,279.97,1.5,0.00027277,7.8185e-06,18.079259473531962,0.9825005878340698,7.914446112442959e-06,1.1611162860686471e-06,3.614067771930376e-08,-13.666128699998378,-13.697749204010188,-13.635477481254535
59,279.98,2.0,0.00032316,9.2447e-06,18.078932619818126,0.9828236359709134,9.440146016662892e-06,1.0494551828758294e-06,3.301289157509614e-08,-13.767239401907846,-13.799201977451494,-13.736266869928764
60,299.91,0.5,0.00014665,4.2988e-06,17.45017973685129,0.9829702779495717,4.403669367728003e-06,1.9310973634240225e-06,6.259541798984657e-08,-13.157422134544042,-13.190373546847116,-13.125521969802449
61,299.95,1.0,0.00027384,7.8926e-06,17.44896178677369,0.9832441633851597,8.121317275125688e-06,1.8254458471334919e-06,5.8492261480464635e-08,-13.213686300966982,-13.24625363228748,-13.182146233403873
62,299.97,1.5,0.00037237,1.0712e-05,17.448352875488553,0.9836165391494244,1.1021433327087735e-05,1.687149113471783e-06,5.4095315826744344e-08,-13.2924703685782,-13.325058800461616,-13.260910511111769
63,299.98,2.0,0.0004439,1.2797e-05,17.448048435782457,0.9840604374736532,1.3045126824156687e-05,1.546565077382375e-06,4.9516019711080885e-08,-13.379474165278337,-13.412014682408222,-13.347959247512382
64,324.9,0.5,0.0002243,6.5934e-06,16.72100994900092,0.9842847992675964,6.718642165295047e-06,3.1917338954765303e-06,1.0413679217874171e-07,-12.654946247930638,-12.688117406043911,-12.622840179800987
65,324.95,1.0,0.00041723,1.209e-05,16.719612104999168,0.9847020627377647,1.2365017558116403e-05,3.030094751314286e-06,9.862739672747404e-08,-12.706916667871106,-12.74000745668233,-12.674885896184353
66,324.97,1.5,0.0005646,1.6304e-05,16.71905303283622,0.9852668611367952,1.6719870890379198e-05,2.823127041835091e-06,9.174645683502543e-08,-12.777665407284285,-12.81070336780377,-12.745684135786117
67,324.98,2.0,0.00067009,1.9593e-05,16.71877351077525,0.9859372735240856,2.0189626614354808e-05,2.6208908639519703e-06,8.74568273008672e-08,-12.851996273577319,-12.885934848820515,-12.819171817044971
68,349.91,0.5,0.00031762,9.8981e-06,16.049818637049402,0.9862548986663028,1.010208771195081e-05,5.14500654386875e-06,1.8155524395649363e-07,-12.1774839167901,-12.213409232607308,-12.142804595882604
69,279.98,3.0,0.00020321,7.5612e-06,18.078932619818126,0.986458095534217,7.677764947393203e-06,5.590806132927661e-07,2.2878172951794538e-08,-14.396972164362491,-14.438754059978162,-14.356866205735185
70,299.98,2.0,0.0002588,8.9597e-06,17.448048435782457,0.986716924452351,9.072302438866754e-06,1.086446799726498e-06,4.1879656291568015e-08,-13.732598003265588,-13.77190797516766,-13.694775035396264
71,299.98,3.0,0.00037051,1.2841e-05,17.448048435782457,0.9870875587442344,1.3018658558381947e-05,1.0618934944114603e-06,4.103318128367511e-08,-13.755456927921834,-13.794864841924381,-13.717543297060242
72,324.98,2.0,0.00051131,1.617e-05,16.71877351077525,0.9875990322025268,1.6554237582951513e-05,2.274898461375714e-06,8.275219081561045e-08,-12.993575138919738,-13.030629461834684,-12.957844921111995
73,324.98,3.0,0.00070819,2.284e-05,16.71877351077525,0.9883072694704099,2.3245982496342206e-05,2.207249128905415e-06,8.155924712383802e-08,-13.023763555816325,-13.06141415802523,-12.987479235644832
74,324.98,3.0,0.0006524,2.337e-05,16.71877351077525,0.9889596677149515,2.3938456696873417e-05,2.1550686114318243e-06,8.796054089238418e-08,-13.047687996663964,-13.089359994867753,-13.00768330548694
75,349.95,1.0,0.00042281,1.7454e-05,16.048788316482106,0.9893824592612658,1.767661074008535e-05,4.397420623883763e-06,2.0172693512902426e-07,-12.334492410779866,-12.381451870868327,-12.289639584899938
76,349.89,2.0,0.0007918,3.0397e-05,16.050333846944017,0.9901745410460769,3.084985962675176e-05,4.363887430641567e-06,1.8910670942902087e-07,-12.342147285321204,-12.386448722906035,-12.299725488660428
77,374.95,1.0,0.00071951,2.8952e-05,15.42971763616726,0.9908941986596522,2.930183391256467e-05,8.56410964073606e-06,3.9209599166889793e-07,-11.66793038480407,-11.714795210786706,-11.62316389919602
78,374.97,2.0,0.0012301,4.9502e-05,15.429241498487935,0.9921246995058827,4.9997374493377426e-05,8.17189132677302e-06,3.748734831209976e-07,-11.714810179338508,-11.761769225111532,-11.669957731428918
79,399.96,1.0,0.0010055,4.3439e-05,14.856412770572419,0.9931305806361975,4.3899584471932794e-05,1.53827207063149e-05,7.783901426784895e-07,-11.082265710551393,-11.134192459283504,-11.032902766578324
80,399.98,2.0,0.0016429,6.8666e-05,14.855971357687222,0.994773750701255,6.929355187369887e-05,1.5390820468593422e-05,7.830511375080702e-07,-11.081739299735068,-11.133957024824687,-11.032113481611908
81,449.94,1.0,0.0017756,6.1485e-05,13.829537125392415,0.9965495594019517,6.275334178498412e-05,4.675352216495864e-05,2.5979391770107085e-06,-9.970620964640602,-10.027791183915905,-9.916543180730512
82,449.97,2.0,0.0019467,9.6968e-05,13.828963380904968,0.9984963594111439,9.769619777532348e-05,4.678172555413571e-05,4.120262260985007e-06,-9.970017910910174,-10.062214544216548,-9.885608581828105
83,499.94,1.0,0.000999,0.00015584,12.935104580320534,0.9994968480743732,0.0001557721416296284,0.00012311417069854242,1.700351325268958e-05,-9.002398416057598,-9.1510280702083,-8.873027888809332
84,800.0,3.3333,0.00050329,7.8513e-05,9.318361831989936,1.0,7.836937399452619e-05,inf,,inf,,
