,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
10,700,0.31667,1.42e-13,3.14e-16,10.275908133381288,0.11411051430415639,4.4086496043084e-06,4.452857700619641e-08,-12.331942127573006,0.01010027582202958,0.01010027582202958
11,700,0.38333,1.02e-13,4.06e-16,10.275908133381288,0.1376241960395583,3.368823898046431e-06,3.569584861129947e-08,-12.600946866189389,0.01059593783812783,0.01059593783812783
12,750,0.33333,1.34e-13,3.57e-16,9.773737966085129,0.1685147191037138,6.189517274414194e-06,6.253317377895342e-08,-11.99265345905604,0.010103077672543027,0.010103077672543027
13,750,0.36667,6.8e-14,2.62e-16,9.773737966085129,0.18419050692731506,3.2896771121633677e-06,3.439845172534073e-08,-12.624721140202839,0.010456482673680857,0.010456482673680857
14,800,0.3,9.97e-14,2.21e-16,9.318361831989936,0.20717397819221284,6.541286340727457e-06,6.506355426052948e-08,-11.937376723651125,0.009946599318765452,0.009946599318765452
15,800,0.33333,6.94e-14,3.11e-16,9.318361831989936,0.2231725028239471,4.506207319067074e-06,4.811543774389211e-08,-12.310054707454912,0.010677590784672,0.010677590784672
16,825,0.25,5.52e-14,2.38e-16,9.106224104175203,0.23589755411604696,5.097836237566849e-06,5.402593362167861e-08,-12.18669437540452,0.010597816623365034,0.010597816623365034
17,850,0.26667,5.78e-14,2.1e-16,8.903530249744023,0.24922197376610805,5.288229309831821e-06,5.464808553183232e-08,-12.150027092166015,0.010333909959280919,0.010333909959280919
18,875,0.25,5.43e-14,1.56e-16,8.70966337151069,0.26173955139583677,5.581563433968842e-06,5.6302651203407626e-08,-12.09604163551655,0.010087254560389884,0.010087254560389884
19,900,0.25,6.24e-14,1.43e-16,8.524059156970548,0.27612439198690614,6.7518822075525755e-06,6.70725937263928e-08,-11.90568924638669,0.009933910525181585,0.009933910525181585
20,925,0.25,7.62e-14,1.88e-16,8.346200392271419,0.29369049540100056,8.734873077746582e-06,8.709884321368961e-08,-11.648187144793313,0.009971391963964212,0.009971391963964212
21,950,0.25,9.29e-14,1.66e-16,8.175612148959653,0.3151063878835382,1.1377739082115758e-05,1.1175991317426328e-07,-11.38385182368679,0.009822682025634997,0.009822682025634997
22,975,0.25,1.12e-13,1.7e-16,8.011857549172776,0.34092533253417556,1.4781234169839606e-05,1.4447760135085197e-07,-11.122152143234867,0.009774393646076695,0.009774393646076695
23,1000,0.25,1.33e-13,1.59e-16,7.854534029768684,0.37158532930680743,1.9063860181466187e-05,1.8544614740348924e-07,-10.867716152360371,0.00972762838366698,0.00972762838366698
24,1025,0.25,1.58e-13,2.78e-16,7.703270038131186,0.40800848336752804,2.4779543785889525e-05,2.429676689699995e-07,-10.605492092510255,0.009805171195619635,0.009805171195619635
25,1050,0.25,1.85e-13,1.72e-16,7.557722102558288,0.4506558472993845,3.195677807027163e-05,3.098078000564026e-07,-10.351126253466163,0.009694588089423412,0.009694588089423412
26,1075,0.25,2.01e-13,2.82e-16,7.4175722286095755,0.49699163189561774,3.831869453762915e-05,3.733966871902549e-07,-10.169572672831556,0.009744504391285498,0.009744504391285498
27,1100,0.25,2.12e-13,3.29e-16,7.282525579871098,0.5458632056986099,4.447618794474787e-05,4.34187821263221e-07,-10.02055661437566,0.009762253496244018,0.009762253496244018
28,1100,0.5,2.75e-13,4.45e-16,7.282525579871098,0.6092579358675857,3.3852713804120216e-05,3.913656281931826e-07,-10.293491390353665,0.011560834692831907,0.011560834692831907
29,1100,1.0,2.72e-13,2.79e-16,7.282525579871098,0.6719610871619909,1.9691819518272357e-05,2.6629744209179924e-07,-10.83530726134126,0.01352325222383323,0.01352325222383323
30,1100,2.0167,2.47e-13,5.33e-16,7.282525579871098,0.7289010811683073,1.06426497648202e-05,1.7361759226947018e-07,-11.450641067008592,0.01631338023011634,0.01631338023011634
31,1100,3.1167,2.34e-13,6.33e-16,7.282525579871098,0.7828442333848176,8.014179844320488e-06,1.60710084862532e-07,-11.73429810473428,0.02005321667150064,0.02005321667150064
32,1100,8.85,3.85e-13,5.93e-16,7.282525579871098,0.8715968556213836,6.68401836079292e-06,1.9524547713301084e-07,-11.915791200258102,0.029210793058002466,0.029210793058002466
33,110000000,1100000000.0,5.57e-13,2.09e-14,9.090886516584981e-05,1.0,inf,0.0,inf,0.0,0.0
