,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
23,1000,0.25,1.77e-13,2.11e-16,7.854534029768684,0.39894902381956965,2.2630762490030037e-05,3.164584721766144e-08,-10.69620040511579,0.001398355324156797,0.001398355324156797
24,1025,0.25,2.09e-13,3.68e-16,7.703270038131186,0.43903187449656705,2.931163822434126e-05,5.4439940404962916e-08,-10.437525911785986,0.0018572807151991375,0.0018572807151991375
25,1050,0.25,2.45e-13,2.27e-16,7.557722102558288,0.4860189482566836,3.793074429735184e-05,4.3357773680127415e-08,-10.179748579536092,0.0011430773237728021,0.0011430773237728021
26,1075,0.25,2.68e-13,3.75e-16,7.4175722286095755,0.5374170534310153,4.590449043627298e-05,6.891426701601962e-08,-9.98894761482728,0.001501253283961185,0.001501253283961185
27,1100,0.25,2.86e-13,4.43e-16,7.282525579871098,0.5922672701469065,5.407329343921908e-05,8.702904826970702e-08,-9.82517014576843,0.0016094645384885195,0.0016094645384885195
28,1100,0.5,3.8e-13,6.15e-16,7.282525579871098,0.6651451804687201,4.433698420590784e-05,7.568450673384124e-08,-10.023691371292047,0.0017070287501366947,0.0017070287501366947
29,1100,1.0,4.04e-13,4.13e-16,7.282525579871098,0.7426259061792796,2.9627036727347684e-05,4.1214235995734484e-08,-10.426823210581954,0.0013911022008384342,0.0013911022008384342
30,1100,2.0167,3.98e-13,8.59e-16,7.282525579871098,0.8189559280426526,1.9638129690506195e-05,4.309946172294899e-08,-10.83803748918021,0.0021946826099119247,0.0021946826099119247
31,1100,3.1167,3.51e-13,9.49e-16,7.282525579871098,0.8862721031030647,1.6793915558955317e-05,4.2722948708258737e-08,-10.994493906263935,0.0025439540027624363,0.0025439540027624363
32,1100,8.85,4.15e-13,6.38e-16,7.282525579871098,0.9658624525334663,1.5308350483224813e-05,4.049330998049654e-08,-11.087112095234065,0.0026451778736624756,0.0026451778736624756
33,999999999,1000000000000.0,1.78e-13,7.62e-16,9.999997278500741e-06,1.0,inf,0.0,inf,0.0,0.0
