,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
44,199.94,0.5,1313398.944,48501.51624,21.137627089982878,0.8596632708073623,1.3913505704303889e-06,5.149719520952441e-08,-13.48523564914871,0.0370123794131875,0.0370123794131875
45,219.93,0.5,3094737.601,83013.15137,20.28068467591466,0.8679386096522487,3.4211576332364818e-06,9.164777323089043e-08,-12.585531574913889,0.026788526883571237,0.026788526883571237
46,239.93,0.5,5763810.618,120213.3231,19.490137990176972,0.8833510588002124,6.985418514405679e-06,1.442724465934217e-07,-11.871685650886231,0.02065337191979204,0.02065337191979204
47,239.93,0.5,4234071.773,93735.66605,19.490137990176972,0.8946729810865548,5.74710334276731e-06,1.272491272679678e-07,-12.066814596563228,0.022141437116858172,0.022141437116858172
48,239.93,0.5,3287061.298,79597.56072,19.490137990176972,0.9034625941497341,4.905038288794132e-06,1.1919317126846595e-07,-12.225247658903179,0.02430015103873302,0.02430015103873302
49,259.93,0.5,5716795.372,115959.4457,18.75891048247918,0.9187493243703807,9.703834960036704e-06,1.9487749465167427e-07,-11.54298939388299,0.020082523605794836,0.020082523605794836
50,259.93,0.5,4035906.882,94116.81268,18.75891048247918,0.9295413530658562,8.022001547796954e-06,1.8610139969808715e-07,-11.733322597672409,0.02319887357154591,0.02319887357154591
51,259.93,0.5,2885287.003,73697.3114,18.75891048247918,0.9372566203010675,6.528061930599363e-06,1.6745465120485883e-07,-11.939400453429673,0.025651510813636577,0.025651510813636577
52,279.93,0.5,4240177.207,95868.06912,18.08056700658133,0.9485948685386405,1.1219354797914591e-05,2.520401761216611e-07,-11.397870164165372,0.02246476563594453,0.02246476563594453
53,279.93,0.5,3088629.366,80282.41827,18.08056700658133,0.9568538739424128,9.858853238410989e-06,2.5527351121309984e-07,-11.527140700534407,0.025892819888882312,0.025892819888882312
54,279.92,0.5,2328278.332,62949.41409,18.080893919395375,0.9630796981015536,8.771659034266337e-06,2.4034500491297863e-07,-11.643984597946762,0.027400176406090906,0.027400176406090906
55,299.91,0.5,3442778.469,88160.61219,17.45017973685129,0.9722856994083034,1.614457593578817e-05,4.0679565476697555e-07,-11.033926420076808,0.025197047998344716,0.025197047998344716
56,299.91,0.5,2267886.641,65869.0276,17.45017973685129,0.9783500359808134,1.3900408222521134e-05,4.0465712902887005e-07,-11.183592349732175,0.02911116871900593,0.02911116871900593
57,299.92,0.5,1701857.423,57483.57854,17.449875233392085,0.9829008085039698,1.3282791255364434e-05,4.486863222766673e-07,-11.229041251109836,0.033779520708454955,0.033779520708454955
58,299.92,0.5,1044355.377,41026.66101,17.449875233392085,0.9856934183253522,1.0037073077099836e-05,4.016610525185727e-07,-11.509225012387985,0.04001774714931444,0.04001774714931444
59,299.93,0.5,831474.4885,37535.82097,17.449570740559786,0.9879167839286241,9.507433875702851e-06,4.357828799820435e-07,-11.563436552129755,0.04583601481528344,0.04583601481528344
60,349.95,1.0,3494190.605,84086.54558,16.048788316482106,0.9972602614614691,4.176557404285583e-05,1.0824042748965976e-06,-10.083438145259557,0.025916183356798544,0.025916183356798544
61,349.96,1.0,701798.2089,32582.63299,16.0485307570092,0.9991368722531255,3.250876285750938e-05,2.0268809508767517e-06,-10.33400087858634,0.06234875684937211,0.06234875684937211
62,349.96,1.0,197404.035,23229.50261,16.0485307570092,0.9996647313124671,2.6614554407967444e-05,3.37733278453966e-06,-10.53405233361882,0.12689796465382894,0.12689796465382894
63,399.94,1.0,125380.8011,19686.4299,14.856854209689642,1.0,inf,,inf,,
