,TC,thr,M,delM,Tplot,Fi,Fi uncertainty,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
20,925,0.25,9.32e-14,2.3e-16,8.346200392271419,0.2748688322714455,4.3970701960408014e-05,8.298423177537365e-06,2.1736599669811492e-08,-11.6994450398199,-11.702067841412315,-11.696829099324304
21,950,0.25,1.07e-13,1.91e-16,8.175612148959653,0.295395493448471,3.725779267869292e-05,1.0215137986877691e-05,2.0142091763644858e-08,-11.49163982152575,-11.493613556575108,-11.489669974433898
22,975,0.25,1.39e-13,2.11e-16,8.011857549172776,0.32206171709779324,4.122636790607293e-05,1.4368320833196909e-05,2.4684879850087762e-08,-11.15048471694905,-11.152204201699993,-11.148768183751491
23,1000,0.25,1.66e-13,1.98e-16,7.854534029768684,0.3539068450864694,3.979663843224976e-05,1.8785343147568812e-05,2.6685157997231494e-08,-10.88243361200011,-10.883855152682122,-10.881014089227808
24,1025,0.25,2.05e-13,3.61e-16,7.703270038131186,0.3932341942084256,6.936201819917511e-05,2.5641380223628662e-05,4.8356633594158765e-08,-10.571303096485881,-10.57319075963227,-10.569418989899114
25,1050,0.25,2.41e-13,2.23e-16,7.557722102558288,0.43946736578265955,4.6344543550829626e-05,3.35963205190225e-05,3.9061921082113e-08,-10.30109400535402,-10.302257366294757,-10.299931996249441
26,1075,0.25,2.66e-13,3.73e-16,7.4175722286095755,0.49049719472925735,7.189564404966472e-05,4.141269844461232e-05,6.29690589527777e-08,-10.091922998448448,-10.093444680998225,-10.090403627898768
27,1100,0.25,2.35e-13,3.64e-16,7.282525579871098,0.5355793523432729,6.989416808344285e-05,4.0367631310476045e-05,6.586355922986621e-08,-10.117482299319823,-10.119115225178478,-10.115852035561607
28,1100,0.5,2.41e-13,3.9e-16,7.282525579871098,0.5818125828555846,7.474253443877471e-05,2.254127980231769e-05,7.621359044632481e-08,-10.700162271802244,-10.703549068111913,-10.696786907175925
29,1100,1.0,2.5e-13,2.56e-16,7.282525579871098,0.6297726041890881,5.2028849697688e-05,1.3713484986168473e-05,1.7681285444318838e-08,-11.19713090368152,-11.198421071266596,-11.195842398484313
30,1100,2.016666667,2.8e-13,6.04e-16,7.282525579871098,0.6834873702112066,0.00011215641026870165,8.750759875508725e-06,1.9320121692845838e-08,-11.646370018450096,-11.64858028145679,-11.644164629934034
31,1100,3.116666667,4.22e-13,1.14e-15,7.282525579871098,0.7644453628537713,0.0002047342782420205,1.0670816652400007e-05,2.6620691981990675e-08,-11.447997958334826,-11.450495794606988,-11.445506345706292
32,1100,8.85,3.63e-13,5.58e-16,7.282525579871098,0.8340828010125194,0.00010411202529681789,4.4580508589373385e-06,7.366217674278584e-09,-12.32079891460059,-12.322452621650898,-12.319147937782907
33,1150,0.266666667,3.23e-14,1.07e-16,7.026666198222253,0.8402793803938385,2.063637881262237e-05,1.606846555360139e-05,5.591114810380021e-08,-11.038651867926221,-11.04213749305804,-11.035178350187348
34,1175,0.25,7.65e-14,1.57e-16,6.905362013603563,0.8549553090339183,3.043814416149505e-05,4.340244777133788e-05,1.0266972881728991e-07,-10.044994718187109,-10.047363049007753,-10.042631983107382
35,1200,0.25,1.35e-13,2.37e-16,6.788174999151478,0.8808536629756427,4.5962625600591084e-05,8.857150795994384e-05,1.9399748118522727e-07,-9.331700332658905,-9.333893027036346,-9.329512435672802
36,1225,0.983333333,3.76e-13,4.18e-16,6.674899042151987,0.9529846870812835,8.173732796529809e-05,0.00010645882144033252,2.768407317370175e-07,-9.147752300726813,-9.150356136729624,-9.14515522708167
37,1250,0.583333333,1.3e-13,2.79e-16,6.5653415618947575,0.9779239701912462,5.344730111298432e-05,0.00014589423463042987,8.284495370846981e-07,-8.832628619114663,-8.838323228131094,-8.826966255133858
38,1275,0.266666667,2.43e-14,1.4e-16,6.4593224170784485,0.9825857996974527,2.6789528479365396e-05,0.00010013426565353036,1.0079418717780206e-06,-9.208998615998162,-9.219115523427542,-9.198983036118868
39,1300,0.3,2.1e-14,1.67e-16,6.356672917395035,0.9866144331140346,3.170112147410848e-05,9.87286977561309e-05,1.281030431117195e-06,-9.223134896378973,-9.236195069444317,-9.210243094835276
40,1550,0.25,6.64e-14,5.97e-16,5.485012204152154,0.9993518951471186,0.00011315746186604361,0.0013633200833277521,8.406806292543322e-05,-6.597832316473264,-6.661479730915599,-6.537994625248534
41,1550,0.25,3.38e-15,6.3e-16,5.485012204152154,1.0,0.00012081172107301981,inf,,inf,,
