,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
13,80.0,1.5,2303979.144,61680.34014,28.31657935721365,0.04912265127325566,9.243963932332746e-09,7.142193121783366e-10,-18.499295046280018,0.07726331662547939,0.07726331662547939
14,80.0,1.5,2261862.997,69810.16791,28.31657935721365,0.05498676220910813,1.0289202058527874e-08,7.316306049019611e-10,-18.392170835439817,0.07110664177263121,0.07110664177263121
15,90.0,0.666666667,2212224.502,63807.50446,27.53683051080821,0.060722180274634316,2.5286577957451554e-08,1.6210841720148851e-09,-17.492992097501833,0.06410848374748855,0.06410848374748855
16,90.0,0.666666667,2111485.429,65053.68588,27.53683051080821,0.06619642199993545,2.6597125698339304e-08,1.6075799927070535e-09,-17.442462683450685,0.060441869205717556,0.060441869205717556
17,89.99,0.666666667,2208067.377,63860.04311,27.53758880872391,0.07192106229412598,3.041043338403031e-08,1.691613648634831e-09,-17.308480083993008,0.055626094744284794,0.055626094744284794
18,100.0,0.5,3340091.869,81736.93559,26.798874447273217,0.08058059175357309,6.813778155228492e-08,3.36140384999734e-09,-16.50173398244516,0.04933245217879594,0.04933245217879594
19,119.97,0.333333333,8415189.151,164293.9611,25.437525437525437,0.102397829487732,3.131185419551138e-07,1.2726323737632684e-08,-14.976683989814616,0.04064378831789856,0.04064378831789856
20,119.97,0.333333333,7265383.386,144962.2228,25.437525437525437,0.12123407828949949,3.3624821652653405e-07,1.1756971753690523e-08,-14.905416210054737,0.0349651572137417,0.0349651572137417
21,119.97,0.333333333,6572506.392,143127.3218,25.437525437525437,0.13827397268646657,3.5862898536184543e-07,1.1767171196397485e-08,-14.840977449811975,0.032811545292483195,0.032811545292483195
22,139.94,0.333333333,20307153.19,345409.7675,24.207799753080444,0.1909223423071976,1.4531455319930009e-06,3.7627748351608906e-08,-13.441780018726941,0.02589399858663994,0.02589399858663994
23,139.94,0.333333333,13982760.02,250805.6403,24.207799753080444,0.22717407641109244,1.3249376853938682e-06,3.087921712910195e-08,-13.534145129523449,0.023306165617836126,0.023306165617836126
